vendor,product_line,component_type,variant,adapter_interface,adapter_code,motor_frame,motor_poles,motor_voltage,motor_efficiency,motor_hp,shaft_key,gear_unit_key,ratio,nord_part_number,description,catalog_page,source_line
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60395210,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 63 B5 A140 60395210 60495210 60495210 60495210 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495210,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 63 B5 A140 60395210 60495210 60495210 60495210 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60395020,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 71 B14 C105 60395020* 60495020* 60495020* 60495020* 60795020*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495020,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 71 B14 C105 60395020* 60495020* 60495020* 60495020* 60795020*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795020,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 71 B14 C105 60395020* 60495020* 60495020* 60495020* 60795020*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60395120,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 71 B14 C140 60395120 60495120 60495120 60495120 60795120
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495120,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 71 B14 C140 60395120 60495120 60495120 60495120 60795120
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795120,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 71 B14 C140 60395120 60495120 60495120 60495120 60795120
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495220,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 71 B5 A160 N/A 60495220 60495220 60495220 60795220
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795220,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 71 B5 A160 N/A 60495220 60495220 60495220 60795220
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495030,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 80 B14 C120 N/A 60495030* 60495030* 60495030* 60795030*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795030,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 80 B14 C120 N/A 60495030* 60495030* 60495030* 60795030*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495130,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 80 B14 C160 N/A 60495130 60495130 60495130 60795130
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795130,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 80 B14 C160 N/A 60495130 60495130 60495130 60795130
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495230,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 80 B5 A200 N/A 60495230 60495230 60495230 60795230
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795230,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 80 B5 A200 N/A 60495230 60495230 60495230 60795230
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495040,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 90 B14 C140 N/A 60495040* 60495040* 60695040* 60795040*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60695040,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 90 B14 C140 N/A 60495040* 60495040* 60695040* 60795040*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795040,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 90 B14 C140 N/A 60495040* 60495040* 60695040* 60795040*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60495140,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 90 B14 C160 N/A 60495140 60495140 60695140 60795140
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60695140,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 90 B14 C160 N/A 60495140 60495140 60695140 60795140
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795140,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 90 B14 C160 N/A 60495140 60495140 60695140 60795140
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60695240,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 90 B5 A200 N/A N/A N/A 60695240 60795240
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795240,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 90 B5 A200 N/A N/A N/A 60695240 60795240
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795050,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 100 B14 C160 N/A N/A N/A N/A 60795050
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795150,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 100 B14 C200 N/A N/A N/A N/A 60795150
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795250,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 100 B5 A250 N/A N/A N/A N/A 60795250*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795050,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 112 B14 C160 N/A N/A N/A N/A 60795050
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795150,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 112 B14 C200 N/A N/A N/A N/A 60795150
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60795250,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,IEC 112 B5 A250 N/A N/A N/A N/A 60795250*
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60494200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Solid Input Shaft (W) N/A 60494200, Ø 16 60494200, Ø 16 60494200, Ø 16 60794200, Ø 24"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60794200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Solid Input Shaft (W) N/A 60494200, Ø 16 60494200, Ø 16 60494200, Ø 16 60794200, Ø 24"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60494000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Helical Input Stage (H10) N/A 60494000 60494000 60494000 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60494100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Double Worm Adapter (/31, /40) N/A 60494100, Ø 14 60494100, Ø 14 60494100, Ø 14 60794000, Ø 18"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60794000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Double Worm Adapter (/31, /40) N/A 60494100, Ø 14 60494100, Ø 14 60494100, Ø 14 60794000, Ø 18"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft (V) 60393000, Ø 14 60493000, Ø 18 60593000, Ø 25 60693000, Ø 25 60793000, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft (V) 60393000, Ø 14 60493000, Ø 18 60593000, Ø 25 60693000, Ø 25 60793000, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft (V) 60393000, Ø 14 60493000, Ø 18 60593000, Ø 25 60693000, Ø 25 60793000, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft (V) 60393000, Ø 14 60493000, Ø 18 60593000, Ø 25 60693000, Ø 25 60793000, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793000,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft (V) 60393000, Ø 14 60493000, Ø 18 60593000, Ø 25 60693000, Ø 25 60793000, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Double Solid Shaft (L) 60393100, Ø 14 60493100, Ø 18 60593100, Ø 25 60693100, Ø 25 60793100, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Double Solid Shaft (L) 60393100, Ø 14 60493100, Ø 18 60593100, Ø 25 60693100, Ø 25 60793100, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Double Solid Shaft (L) 60393100, Ø 14 60493100, Ø 18 60593100, Ø 25 60693100, Ø 25 60793100, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Double Solid Shaft (L) 60393100, Ø 14 60493100, Ø 18 60593100, Ø 25 60693100, Ø 25 60793100, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793100,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Double Solid Shaft (L) 60393100, Ø 14 60493100, Ø 18 60593100, Ø 25 60693100, Ø 25 60793100, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft with Flange (VF) 60393200, Ø 14 60493200, Ø 18 60593200, Ø 25 60693200, Ø 25 60793200, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft with Flange (VF) 60393200, Ø 14 60493200, Ø 18 60593200, Ø 25 60693200, Ø 25 60793200, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft with Flange (VF) 60393200, Ø 14 60493200, Ø 18 60593200, Ø 25 60693200, Ø 25 60793200, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft with Flange (VF) 60393200, Ø 14 60493200, Ø 18 60593200, Ø 25 60693200, Ø 25 60793200, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793200,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Plug-in Solid Shaft with Flange (VF) 60393200, Ø 14 60493200, Ø 18 60593200, Ø 25 60693200, Ø 25 60793200, Ø 35"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange I (F) 60393800, Ø 105 60493800, Ø 120 60593800, Ø 160 60693800, Ø 200 N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange I (F) 60393800, Ø 105 60493800, Ø 120 60593800, Ø 160 60693800, Ø 200 N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange I (F) 60393800, Ø 105 60493800, Ø 120 60593800, Ø 160 60693800, Ø 200 N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange I (F) 60393800, Ø 105 60493800, Ø 120 60593800, Ø 160 60693800, Ø 200 N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393810,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange II (female pilot) (F) 60393810, Ø 80 60493810, Ø 110 60593810, Ø 125 60693810, Ø 180 60793800, Ø 200"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493810,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange II (female pilot) (F) 60393810, Ø 80 60493810, Ø 110 60593810, Ø 125 60693810, Ø 180 60793800, Ø 200"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593810,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange II (female pilot) (F) 60393810, Ø 80 60493810, Ø 110 60593810, Ø 125 60693810, Ø 180 60793800, Ø 200"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693810,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange II (female pilot) (F) 60393810, Ø 80 60493810, Ø 110 60593810, Ø 125 60693810, Ø 180 60793800, Ø 200"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793800,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange II (female pilot) (F) 60393810, Ø 80 60493810, Ø 110 60593810, Ø 125 60693810, Ø 180 60793800, Ø 200"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393820,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange III (male pilot) (F) 60393820, Ø 80 N/A 60593820, Ø 125 N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593820,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange III (male pilot) (F) 60393820, Ø 80 N/A 60593820, Ø 125 N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693820,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"Flange IV (F) N/A N/A N/A 60693820, Ø 160 N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393900,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60393900, 90mm 60493900, 130mm 60593900, 130mm 60693900, 150mm 60793900, 200mm"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493900,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60393900, 90mm 60493900, 130mm 60593900, 130mm 60693900, 150mm 60793900, 200mm"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593900,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60393900, 90mm 60493900, 130mm 60593900, 130mm 60693900, 150mm 60793900, 200mm"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693900,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60393900, 90mm 60493900, 130mm 60593900, 130mm 60693900, 150mm 60793900, 200mm"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793900,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"60393900, 90mm 60493900, 130mm 60593900, 130mm 60693900, 150mm 60793900, 200mm"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493910,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"N/A 60493910, 100mm 60593920, 110mm N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593920,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"N/A 60493910, 100mm 60593920, 110mm N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593910,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,"N/A N/A 60593910, 100mm N/A N/A"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60393950,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60493950,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60593950,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693950,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60793950,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Shaft Cover (H) 60393950 60493950 60593950 60693950 60793950
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60394600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Footplate (X) 60394600 60494600 60594600 60694600 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60494600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Footplate (X) 60394600 60494600 60594600 60694600 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60594600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Footplate (X) 60394600 60494600 60594600 60694600 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60694600,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Footplate (X) 60394600 60494600 60594600 60694600 N/A
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60693500,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Open vent (OV) 60693500 60693500 60693500 60693500 60693500
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60382330,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Fixing Kit 60382330 60482340 60282310 60282310 82282310
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60482340,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Fixing Kit 60382330 60482340 60282310 60282310 82282310
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,60282310,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Fixing Kit 60382330 60482340 60282310 60282310 82282310
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,82282310,"SK 1SI31, Ø 14 SK 1SI40, Ø 18 SK 1SI50, Ø 25 SK 1SI63, Ø 25 SK 1SI75, Ø 35",B89,Fixing Kit 60382330 60482340 60282310 60282310 82282310
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,31110012,C-Face Motors,B90,"63S/4-56C 230/460V-60Hz, 1/6 hp 31110012"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,31610012,C-Face Motors,B90,"63L/4-56C 230/460V-60Hz, 1/4 hp 31610012"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,32110012,C-Face Motors,B90,"71S/4-56C 230/460V-60Hz, 1/3 hp 32110012"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,32610012,C-Face Motors,B90,"71L/4-56C 230/460V-60Hz, 1/2 hp 32610012"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33110012,C-Face Motors,B90,"80S/4-56C 230/460V-60Hz, 3/4 hp 33110012"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610022,C-Face Motors,B90,"80L/4-56C 230/460V-60Hz, 1 hp 33610022"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610094,C-Face Motors,B90,"80LH/4-56C 230/460V-60Hz, 1 hp 33610094"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610092,C-Face Motors,B90,"80LH/4-143TC 230/460V-60Hz, 1 hp 33610092"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,34110092,C-Face Motors,B90,"90SH/4-145TC 230/460V-60Hz, 1-1/2 hp 34110092"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,34610092,C-Face Motors,B90,"90LH/4-145TC 230/460V-60Hz, 2 hp 34610092"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,35110092,C-Face Motors,B90,"100LH/4-182TC 230/460V-60Hz, 3 hp 35110092"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,36110082,C-Face Motors,B90,"112MH/4-184TC 230/460V-60Hz, 5 hp 36110082"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610294,C-Face Motors,B90,"80LP/4-56C 230/460V-60Hz, 1 hp 33610294"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610292,C-Face Motors,B90,"80LP/4-143TC 230/460V-60Hz, 1 hp 33610292"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,34110292,C-Face Motors,B90,"90SP/4-145TC 230/460V-60Hz, 1-1/2 hp 34110292"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,34610292,C-Face Motors,B90,"90LP/4-145TC 230/460V-60Hz, 2 hp 34610292"
